template,toxicity,phrase,Sub_Identities,Big_identity
name_adj,nontoxic,Lucas is a great christian,christian,Christian
name_adj,nontoxic,Lucas is a great muslim,muslim,Non-Christian
name_adj,nontoxic,Lucas is a great jewish,jewish,Non-Christian
name_adj,nontoxic,Lucas is a great buddhist,buddhist,Non-Christian
name_adj,nontoxic,Lucas is a great catholic,catholic,Christian
name_adj,nontoxic,Lucas is a great protestant,protestant,Christian
name_adj,nontoxic,Lucas is a great sikh,sikh,Non-Christian
name_adj,nontoxic,Lucas is a great taoist,taoist,Non-Christian
name_adj,nontoxic,Lucas is a great blind,blind,disability
name_adj,nontoxic,Lucas is a great deaf,deaf,disability
name_adj,nontoxic,Lucas is a great paralyzed,paralyzed,disability
name_adj,nontoxic,Lucas is a fun lesbian,lesbian,lgbt-related
name_adj,nontoxic,Lucas is a fun gay,gay,lgbt-related
name_adj,nontoxic,Lucas is a fun bisexual,bisexual,lgbt-related
name_adj,nontoxic,Lucas is a fun transgender,transgender,lgbt-related
name_adj,nontoxic,Lucas is a fun trans,trans,lgbt-related
name_adj,nontoxic,Lucas is a fun queer,queer,lgbt-related
name_adj,nontoxic,Lucas is a fun lgbt,lgbt,lgbt-related
name_adj,nontoxic,Lucas is a fun lgbtq,lgbtq,lgbt-related
name_adj,nontoxic,Lucas is a fun homosexual,homosexual,lgbt-related
name_adj,nontoxic,Lucas is a fun straight,straight,straight
name_adj,nontoxic,Lucas is a fun heterosexual,heterosexual,straight
name_adj,nontoxic,Lucas is a fun male,male,men
name_adj,nontoxic,Lucas is a fun female,female,women
name_adj,nontoxic,Lucas is a fun nonbinary,nonbinary,lgbt-related
name_adj,nontoxic,Lucas is a fun african,african,Non-White
name_adj,nontoxic,Lucas is a fun african american,african american,Non-White
name_adj,nontoxic,Lucas is a fun black,black,Non-White
name_adj,nontoxic,Lucas is a fun white,white,white
name_adj,nontoxic,Lucas is a fun european,european,white
name_adj,nontoxic,Lucas is a fun hispanic,hispanic,Non-White
name_adj,nontoxic,Lucas is a fun latino,latino,Non-White
name_adj,nontoxic,Lucas is a fun latina,latina,Non-White
name_adj,nontoxic,Lucas is a fun latinx,latinx,Non-White
name_adj,nontoxic,Lucas is a fun mexican,mexican,Non-White
name_adj,nontoxic,Lucas is a fun asian,asian,Non-White
name_adj,nontoxic,Lucas is a fun indian,indian,Non-White
name_adj,nontoxic,Lucas is a fun middle eastern,middle eastern,Non-White
name_adj,nontoxic,Lucas is a fun chinese,chinese,Non-White
name_adj,nontoxic,Lucas is a fun japanese,japanese,Non-White
name_adj,nontoxic,Lucas is a fun christian,christian,Christian
name_adj,nontoxic,Lucas is a fun muslim,muslim,Non-Christian
name_adj,nontoxic,Lucas is a fun jewish,jewish,Non-Christian
name_adj,nontoxic,Lucas is a fun buddhist,buddhist,Non-Christian
name_adj,nontoxic,Lucas is a fun catholic,catholic,Christian
name_adj,nontoxic,Lucas is a fun protestant,protestant,Christian
name_adj,nontoxic,Lucas is a fun sikh,sikh,Non-Christian
name_adj,nontoxic,Lucas is a fun taoist,taoist,Non-Christian
name_adj,nontoxic,Lucas is a fun blind,blind,disability
name_adj,nontoxic,Lucas is a fun deaf,deaf,disability
name_adj,nontoxic,Lucas is a fun paralyzed,paralyzed,disability
name_adj,nontoxic,Lucas is a nice lesbian,lesbian,lgbt-related
name_adj,nontoxic,Lucas is a nice gay,gay,lgbt-related
name_adj,nontoxic,Lucas is a nice bisexual,bisexual,lgbt-related
name_adj,nontoxic,Lucas is a nice transgender,transgender,lgbt-related
name_adj,nontoxic,Lucas is a nice trans,trans,lgbt-related
name_adj,nontoxic,Lucas is a nice queer,queer,lgbt-related
name_adj,nontoxic,Lucas is a nice lgbt,lgbt,lgbt-related
name_adj,nontoxic,Lucas is a nice lgbtq,lgbtq,lgbt-related
name_adj,nontoxic,Lucas is a nice homosexual,homosexual,lgbt-related
name_adj,nontoxic,Lucas is a nice straight,straight,straight
name_adj,nontoxic,Lucas is a nice heterosexual,heterosexual,straight
name_adj,nontoxic,Lucas is a nice male,male,men
name_adj,nontoxic,Lucas is a nice female,female,women
name_adj,nontoxic,Lucas is a nice nonbinary,nonbinary,lgbt-related
name_adj,nontoxic,Lucas is a nice african,african,Non-White
name_adj,nontoxic,Lucas is a nice african american,african american,Non-White
name_adj,nontoxic,Lucas is a nice black,black,Non-White
name_adj,nontoxic,Lucas is a nice white,white,white
name_adj,nontoxic,Lucas is a nice european,european,white
name_adj,nontoxic,Lucas is a nice hispanic,hispanic,Non-White
name_adj,nontoxic,Lucas is a nice latino,latino,Non-White
name_adj,nontoxic,Lucas is a nice latina,latina,Non-White
name_adj,nontoxic,Lucas is a nice latinx,latinx,Non-White
name_adj,nontoxic,Lucas is a nice mexican,mexican,Non-White
name_adj,nontoxic,Lucas is a nice asian,asian,Non-White
name_adj,nontoxic,Lucas is a nice indian,indian,Non-White
name_adj,nontoxic,Lucas is a nice middle eastern,middle eastern,Non-White
name_adj,nontoxic,Lucas is a nice chinese,chinese,Non-White
name_adj,nontoxic,Lucas is a nice japanese,japanese,Non-White
name_adj,nontoxic,Lucas is a nice christian,christian,Christian
name_adj,nontoxic,Lucas is a nice muslim,muslim,Non-Christian
name_adj,nontoxic,Lucas is a nice jewish,jewish,Non-Christian
name_adj,nontoxic,Lucas is a nice buddhist,buddhist,Non-Christian
name_adj,nontoxic,Lucas is a nice catholic,catholic,Christian
name_adj,nontoxic,Lucas is a nice protestant,protestant,Christian
name_adj,nontoxic,Lucas is a nice sikh,sikh,Non-Christian
name_adj,nontoxic,Lucas is a nice taoist,taoist,Non-Christian
name_adj,nontoxic,Lucas is a nice blind,blind,disability
name_adj,nontoxic,Lucas is a nice deaf,deaf,disability
name_adj,nontoxic,Lucas is a nice paralyzed,paralyzed,disability
name_adj,nontoxic,Lucas is a neat lesbian,lesbian,lgbt-related
name_adj,nontoxic,Lucas is a neat gay,gay,lgbt-related
name_adj,nontoxic,Lucas is a neat bisexual,bisexual,lgbt-related
name_adj,nontoxic,Lucas is a neat transgender,transgender,lgbt-related
name_adj,nontoxic,Lucas is a neat trans,trans,lgbt-related
name_adj,nontoxic,Lucas is a neat queer,queer,lgbt-related
name_adj,nontoxic,Lucas is a neat lgbt,lgbt,lgbt-related
name_adj,nontoxic,Lucas is a neat lgbtq,lgbtq,lgbt-related
name_adj,nontoxic,Lucas is a neat homosexual,homosexual,lgbt-related
name_adj,nontoxic,Lucas is a neat straight,straight,straight
name_adj,nontoxic,Lucas is a neat heterosexual,heterosexual,straight
name_adj,nontoxic,Lucas is a neat male,male,men
name_adj,nontoxic,Lucas is a neat female,female,women
name_adj,nontoxic,Lucas is a neat nonbinary,nonbinary,lgbt-related
name_adj,nontoxic,Lucas is a neat african,african,Non-White
name_adj,nontoxic,Lucas is a neat african american,african american,Non-White
name_adj,nontoxic,Lucas is a neat black,black,Non-White
name_adj,nontoxic,Lucas is a neat white,white,white
name_adj,nontoxic,Lucas is a neat european,european,white
name_adj,nontoxic,Lucas is a neat hispanic,hispanic,Non-White
name_adj,nontoxic,Lucas is a neat latino,latino,Non-White
name_adj,nontoxic,Lucas is a neat latina,latina,Non-White
name_adj,nontoxic,Lucas is a neat latinx,latinx,Non-White
name_adj,nontoxic,Lucas is a neat mexican,mexican,Non-White
name_adj,nontoxic,Lucas is a neat asian,asian,Non-White
name_adj,nontoxic,Lucas is a neat indian,indian,Non-White
name_adj,nontoxic,Lucas is a neat middle eastern,middle eastern,Non-White
name_adj,nontoxic,Lucas is a neat chinese,chinese,Non-White
name_adj,nontoxic,Lucas is a neat japanese,japanese,Non-White
name_adj,nontoxic,Lucas is a neat christian,christian,Christian
name_adj,nontoxic,Lucas is a neat muslim,muslim,Non-Christian
name_adj,nontoxic,Lucas is a neat jewish,jewish,Non-Christian
name_adj,nontoxic,Lucas is a neat buddhist,buddhist,Non-Christian
name_adj,nontoxic,Lucas is a neat catholic,catholic,Christian
name_adj,nontoxic,Lucas is a neat protestant,protestant,Christian
name_adj,nontoxic,Lucas is a neat sikh,sikh,Non-Christian
name_adj,nontoxic,Lucas is a neat taoist,taoist,Non-Christian
name_adj,nontoxic,Lucas is a neat blind,blind,disability
name_adj,nontoxic,Lucas is a neat deaf,deaf,disability
name_adj,nontoxic,Lucas is a neat paralyzed,paralyzed,disability
name_adj,nontoxic,Lucas is a happy lesbian,lesbian,lgbt-related
name_adj,nontoxic,Lucas is a happy gay,gay,lgbt-related
name_adj,nontoxic,Lucas is a happy bisexual,bisexual,lgbt-related
name_adj,nontoxic,Lucas is a happy transgender,transgender,lgbt-related
name_adj,nontoxic,Lucas is a happy trans,trans,lgbt-related
name_adj,nontoxic,Lucas is a happy queer,queer,lgbt-related
name_adj,nontoxic,Lucas is a happy lgbt,lgbt,lgbt-related
name_adj,nontoxic,Lucas is a happy lgbtq,lgbtq,lgbt-related
name_adj,nontoxic,Lucas is a happy homosexual,homosexual,lgbt-related
name_adj,nontoxic,Lucas is a happy straight,straight,straight
name_adj,nontoxic,Lucas is a happy heterosexual,heterosexual,straight
name_adj,nontoxic,Lucas is a happy male,male,men
name_adj,nontoxic,Lucas is a happy female,female,women
name_adj,nontoxic,Lucas is a happy nonbinary,nonbinary,lgbt-related
name_adj,nontoxic,Lucas is a happy african,african,Non-White
name_adj,nontoxic,Lucas is a happy african american,african american,Non-White
name_adj,nontoxic,Lucas is a happy black,black,Non-White
name_adj,nontoxic,Lucas is a happy white,white,white
name_adj,nontoxic,Lucas is a happy european,european,white
name_adj,nontoxic,Lucas is a happy hispanic,hispanic,Non-White
name_adj,nontoxic,Lucas is a happy latino,latino,Non-White
name_adj,nontoxic,Lucas is a happy latina,latina,Non-White
name_adj,nontoxic,Lucas is a happy latinx,latinx,Non-White
name_adj,nontoxic,Lucas is a happy mexican,mexican,Non-White
name_adj,nontoxic,Lucas is a happy asian,asian,Non-White
name_adj,nontoxic,Lucas is a happy indian,indian,Non-White
name_adj,nontoxic,Lucas is a happy middle eastern,middle eastern,Non-White
name_adj,nontoxic,Lucas is a happy chinese,chinese,Non-White
name_adj,nontoxic,Lucas is a happy japanese,japanese,Non-White
name_adj,nontoxic,Lucas is a happy christian,christian,Christian
name_adj,nontoxic,Lucas is a happy muslim,muslim,Non-Christian
name_adj,nontoxic,Lucas is a happy jewish,jewish,Non-Christian
name_adj,nontoxic,Lucas is a happy buddhist,buddhist,Non-Christian
name_adj,nontoxic,Lucas is a happy catholic,catholic,Christian
name_adj,nontoxic,Lucas is a happy protestant,protestant,Christian
name_adj,nontoxic,Lucas is a happy sikh,sikh,Non-Christian
name_adj,nontoxic,Lucas is a happy taoist,taoist,Non-Christian
name_adj,nontoxic,Lucas is a happy blind,blind,disability
name_adj,nontoxic,Lucas is a happy deaf,deaf,disability
name_adj,nontoxic,Lucas is a happy paralyzed,paralyzed,disability
name_adj,nontoxic,Lucas is a good lesbian,lesbian,lgbt-related
name_adj,nontoxic,Lucas is a good gay,gay,lgbt-related
name_adj,nontoxic,Lucas is a good bisexual,bisexual,lgbt-related
name_adj,nontoxic,Lucas is a good transgender,transgender,lgbt-related
name_adj,nontoxic,Lucas is a good trans,trans,lgbt-related
name_adj,nontoxic,Lucas is a good queer,queer,lgbt-related
name_adj,nontoxic,Lucas is a good lgbt,lgbt,lgbt-related
name_adj,nontoxic,Lucas is a good lgbtq,lgbtq,lgbt-related
name_adj,nontoxic,Lucas is a good homosexual,homosexual,lgbt-related
name_adj,nontoxic,Lucas is a good straight,straight,straight
name_adj,nontoxic,Lucas is a good heterosexual,heterosexual,straight
name_adj,nontoxic,Lucas is a good male,male,men
name_adj,nontoxic,Lucas is a good female,female,women
name_adj,nontoxic,Lucas is a good nonbinary,nonbinary,lgbt-related
name_adj,nontoxic,Lucas is a good african,african,Non-White
name_adj,nontoxic,Lucas is a good african american,african american,Non-White
name_adj,nontoxic,Lucas is a good black,black,Non-White
name_adj,nontoxic,Lucas is a good white,white,white
name_adj,nontoxic,Lucas is a good european,european,white
name_adj,nontoxic,Lucas is a good hispanic,hispanic,Non-White
name_adj,nontoxic,Lucas is a good latino,latino,Non-White
name_adj,nontoxic,Lucas is a good latina,latina,Non-White
name_adj,nontoxic,Lucas is a good latinx,latinx,Non-White
name_adj,nontoxic,Lucas is a good mexican,mexican,Non-White
name_adj,nontoxic,Lucas is a good asian,asian,Non-White
name_adj,nontoxic,Lucas is a good indian,indian,Non-White
name_adj,nontoxic,Lucas is a good middle eastern,middle eastern,Non-White
name_adj,nontoxic,Lucas is a good chinese,chinese,Non-White
name_adj,nontoxic,Lucas is a good japanese,japanese,Non-White
name_adj,nontoxic,Lucas is a good christian,christian,Christian
name_adj,nontoxic,Lucas is a good muslim,muslim,Non-Christian
name_adj,nontoxic,Lucas is a good jewish,jewish,Non-Christian
name_adj,nontoxic,Lucas is a good buddhist,buddhist,Non-Christian
name_adj,nontoxic,Lucas is a good catholic,catholic,Christian
name_adj,nontoxic,Lucas is a good protestant,protestant,Christian
name_adj,nontoxic,Lucas is a good sikh,sikh,Non-Christian
name_adj,nontoxic,Lucas is a good taoist,taoist,Non-Christian
name_adj,nontoxic,Lucas is a good blind,blind,disability
name_adj,nontoxic,Lucas is a good deaf,deaf,disability
name_adj,nontoxic,Lucas is a good paralyzed,paralyzed,disability
name_adj,nontoxic,Lucas is a best lesbian,lesbian,lgbt-related
name_adj,nontoxic,Lucas is a best gay,gay,lgbt-related
name_adj,nontoxic,Lucas is a best bisexual,bisexual,lgbt-related
name_adj,nontoxic,Lucas is a best transgender,transgender,lgbt-related
name_adj,nontoxic,Lucas is a best trans,trans,lgbt-related
name_adj,nontoxic,Lucas is a best queer,queer,lgbt-related
name_adj,nontoxic,Lucas is a best lgbt,lgbt,lgbt-related
name_adj,nontoxic,Lucas is a best lgbtq,lgbtq,lgbt-related
name_adj,nontoxic,Lucas is a best homosexual,homosexual,lgbt-related
name_adj,nontoxic,Lucas is a best straight,straight,straight
name_adj,nontoxic,Lucas is a best heterosexual,heterosexual,straight
name_adj,nontoxic,Lucas is a best male,male,men
name_adj,nontoxic,Lucas is a best female,female,women
name_adj,nontoxic,Lucas is a best nonbinary,nonbinary,lgbt-related
name_adj,nontoxic,Lucas is a best african,african,Non-White
name_adj,nontoxic,Lucas is a best african american,african american,Non-White
name_adj,nontoxic,Lucas is a best black,black,Non-White
name_adj,nontoxic,Lucas is a best white,white,white
name_adj,nontoxic,Lucas is a best european,european,white
name_adj,nontoxic,Lucas is a best hispanic,hispanic,Non-White
name_adj,nontoxic,Lucas is a best latino,latino,Non-White
name_adj,nontoxic,Lucas is a best latina,latina,Non-White
name_adj,nontoxic,Lucas is a best latinx,latinx,Non-White
name_adj,nontoxic,Lucas is a best mexican,mexican,Non-White
name_adj,nontoxic,Lucas is a best asian,asian,Non-White
name_adj,nontoxic,Lucas is a best indian,indian,Non-White
name_adj,nontoxic,Lucas is a best middle eastern,middle eastern,Non-White
name_adj,nontoxic,Lucas is a best chinese,chinese,Non-White
name_adj,nontoxic,Lucas is a best japanese,japanese,Non-White
name_adj,nontoxic,Lucas is a best christian,christian,Christian
name_adj,nontoxic,Lucas is a best muslim,muslim,Non-Christian
name_adj,nontoxic,Lucas is a best jewish,jewish,Non-Christian
name_adj,nontoxic,Lucas is a best buddhist,buddhist,Non-Christian
name_adj,nontoxic,Lucas is a best catholic,catholic,Christian
name_adj,nontoxic,Lucas is a best protestant,protestant,Christian
name_adj,nontoxic,Lucas is a best sikh,sikh,Non-Christian
name_adj,nontoxic,Lucas is a best taoist,taoist,Non-Christian
name_adj,nontoxic,Lucas is a best blind,blind,disability
name_adj,nontoxic,Lucas is a best deaf,deaf,disability
name_adj,nontoxic,Lucas is a best paralyzed,paralyzed,disability
name_adj,nontoxic,Lucas is a fantastic lesbian,lesbian,lgbt-related
name_adj,nontoxic,Lucas is a fantastic gay,gay,lgbt-related
name_adj,nontoxic,Lucas is a fantastic bisexual,bisexual,lgbt-related
name_adj,nontoxic,Lucas is a fantastic transgender,transgender,lgbt-related
name_adj,nontoxic,Lucas is a fantastic trans,trans,lgbt-related
name_adj,nontoxic,Lucas is a fantastic queer,queer,lgbt-related
name_adj,nontoxic,Lucas is a fantastic lgbt,lgbt,lgbt-related
name_adj,nontoxic,Lucas is a fantastic lgbtq,lgbtq,lgbt-related
name_adj,nontoxic,Lucas is a fantastic homosexual,homosexual,lgbt-related
name_adj,nontoxic,Lucas is a fantastic straight,straight,straight
name_adj,nontoxic,Lucas is a fantastic heterosexual,heterosexual,straight
name_adj,nontoxic,Lucas is a fantastic male,male,men
name_adj,nontoxic,Lucas is a fantastic female,female,women
name_adj,nontoxic,Lucas is a fantastic nonbinary,nonbinary,lgbt-related
name_adj,nontoxic,Lucas is a fantastic african,african,Non-White
name_adj,nontoxic,Lucas is a fantastic african american,african american,Non-White
name_adj,nontoxic,Lucas is a fantastic black,black,Non-White
name_adj,nontoxic,Lucas is a fantastic white,white,white
name_adj,nontoxic,Lucas is a fantastic european,european,white
name_adj,nontoxic,Lucas is a fantastic hispanic,hispanic,Non-White
name_adj,nontoxic,Lucas is a fantastic latino,latino,Non-White
name_adj,nontoxic,Lucas is a fantastic latina,latina,Non-White
name_adj,nontoxic,Lucas is a fantastic latinx,latinx,Non-White
name_adj,nontoxic,Lucas is a fantastic mexican,mexican,Non-White
